Set, name,GC02,GC03,GC04,GC05,GC06,GC07,GC08,GC09,GC10,GC11,GC12,DC02,DC03,DC04,DC05,DC06,DC07,DC08,DC09,DC10,DC11,DC12,	Specialty,S1,S2,S3,S4,S5,S6,	SubA, SubB, TagA, TagB,	PriorityS,	PriorityT,OC02,OC03,OC04,OC05,OC06,OC07,OC08,OC09,OC10,OC11,OC12,RO02,RO03,RO04,RO05,RO06,RO07,RO08,RO09,RO10,RO11,RO12,	SetA, TT, Card Rating,oc_prob,total_points,dq_prob,pa_prob,sub_prob,xx_prob,submission,tag_team_save,SubX,SubY,TagX,TagY,DisplayName,Division
SuperSet '84,Spike Huber,OC,OC,OC/TT,DC,DC,OC,OC,OC,DC,DC,DC,A,B,A,C,A,Reverse,A,A,B,B,B,Airplane Spin,10,10 P/A,10,12,9,9 P/A,"[""2""","""6""]","[""8""","""12""]",4,2,Ropes,Test Of Strength 7,Bodyscissors 8,Elbow Smash 7,Arm Drag 6,High Flying Dropkicks 7,Abdominal Stretch 8,Flying Headscissors 9,Airplane Spin (S),Headlock 6,Flying Body Press 10 P/A,Reverse Cradle 8 P/A,N/A,Flying Headscissors 8,Shoulder Smash 7,N/A,Dropkick 9,Dropkick 8,Bodyblock 7,N/A,Backdrop 7,N/A,SuperSet '84,8.3%,9.0,58.3%,5.306,0.0%,3.3%,0.0%,0.0%,41.7%,41.7%,2,6,8,12,SpikeHub,Young Star
SuperSet '84,The Missing Link (NEEDS UPDATE),DC,OC,OC,DC,DC,OC,OC,DC,OC,OC/TT,DC,Reverse,C,B,B,B,B,B,A,A,A,A,Backflying Headbutt,9,10,13 P/A,11,10,11 P/A,"[""2""","""6""]","[""8""","""12""]",3,1,Throw Chair At Foe 14,Ropes,Atomic Knee Drop 8,Total Bodyslam 9,Falling Head Butt 6,Kick To Midsection 8,Choke On Top Rope 9,Link Drive 6 (xx),Backflying Headbutt (S),Throw Through Ropes (DQ),Ram Own Head Into Post 4,N/A,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Shoulder Block 9,Choke On Bottom Rope 9,Kick To Groin 10,N/A,Backflying Headbutt (S),N/A,N/A,SuperSet '84,5.6%,7.6,58.3%,4.906,4.1%,1.7%,0.0%,6.5%,41.7%,41.7%,2,6,8,12,MissingL,Veteran
SuperSet '84,The Missing Link,DC,OC,OC,DC,DC,OC,OC,DC,OC,OC/TT,DC,Reverse,C,B,B,B,B,A,A,A,A,A,Backflying Headbutt,9,10,13 P/A,11,10,11 P/A,"[""2""","""6""]","[""8""","""12""]",3,1,Throw Chair At Foe 14,Ropes,Atomic Knee Drop 8,Total Bodyslam 9,Falling Head Butt 6,Kick To Midsection 8,Choke On Top Rope 9,Link Drive 6 (xx),Backflying Headbutt (S),Throw Through Ropes (DQ),Ram Own Head Into Post 4,N/A,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Shoulder Block 9,Choke On Bottom Rope 9,Kick To Groin 10,N/A,Backflying Headbutt (S),N/A,N/A,SuperSet '84,5.6%,0,0,0,0,0,0,0,0,0,2,6,8,12,MissingL,Veteran
SuperSet '84,The Spoiler,OC,OC,DC,DC,OC,OC,OC,DC,OC/TT,DC,DC,B,A,C,B,A,B,A,A,Reverse,A,B,Bionic Claw,8 P/A,9*,10,8 P/A,9,10,"[""2""","""5""]","[""2""","""6""]",4,2,Ropes,Backbreaker 10*,Throw Out Of Ring (DQ),Bionic Claw (S),Kick To Sternum 6,Frontal Smash 8,Flying Elbow Drop 5,Standing Dropkick 6 (xx),Bearhug 9,Smash On Press Table 10,Standing Knee Drops 5,Shoulder Block 6 P/A,N/A,Tangle Foe In Ropes 7,N/A,Bionic Claw (S),Bionic Claw (S),Bionic Claw (S),Ram Head Into Post 7,N/A,Kick To Midsection 9,N/A,SuperSet '84,8.3%,8.9,61.1%,5.006,5.1%,2.6%,4.7%,6.8%,27.8%,41.7%,2,5,2,6,TheSpoil,Veteran
SuperSet '84,Jumbo Tsuruta,OC/TT,OC,DC,DC,DC,OC,OC,OC,OC,OC,OC,A,B,A,C,A,B,Reverse,A,A,B,B,Abdominal Stretch,12*,15,10*,12,11*,12,"[""2""","""3""]","[""10""","""12""]",5,1,Ropes,Back Body Flip 5 (xx),Saki Piledriver 10,Abdominal Stretch (S),Belly To Back Suplex 8,Flying Dropkick 6,Face To Face Suplex 9,Backbridge 7,Boston Crab 6,Oriental Backbreaker 6*,Japanese Whip 8,Saki Smash 10 P/A,Somersault Off Ring Rope 7,N/A,Flying Back Chop 9,N/A,Cross Body Block 6,Chop To Midsection 5,Throw Into Crowd (DQ),N/A,N/A,Shoulder Smash 5,SuperSet '84,2.8%,10.9,66.7%,5.851,0.2%,0.1%,7.4%,3.7%,8.3%,16.7%,2,3,10,12,JumbTs,Regional Champion
SuperSet '85,Chris Adams,DC,OC,DC,OC/TT,DC,OC,OC,DC,OC,DC,DC,A,A,C,A,B,A,B,A,Reverse,B,B,The Superkick,9,12 P/A,14,11,8,15 P/A,"[""2""","""4""]","[""9""","""12""]",5,2,Ropes,Sleeperhold 5*,Throw Out Of Ring (DQ),Wraparound Choke 9,Judo Smash 12,Crossover Toe Hold 6,Scissorlock 8,The Superkick (S),Slam With Chair 5 (xx),Flying Dropkick 7,Sunshine Interference 10 P/A,N/A,Sunshine Interference 10 P/A,Sunshine Interference 10 P/A,N/A,Cross Body Block 7,Judo Smash 8,N/A,Shoulder Butt 6,N/A,N/A,Shoulder Butt 6,SuperSet '85,11.1%,10.2,55.6%,5.153,4.6%,3.8%,3.1%,4.6%,16.7%,27.8%,2,4,9,12,ChrisAd,Regional Champion
SuperSet '85,Arn Anderson,DC,OC,OC,OC/TT,DC,OC,OC,DC,DC,OC,DC,A,Reverse,C,A,B,B,B,A,A,A,B,O And A Kneedrop,11 P/A,9,10,9,10 P/A,9,"[""2""","""4""]","[""9""","""12""]",4,2,Ropes,Ram Into Turnbuckle 7,O And A Kneedrop (S),Hammerlock 7 (xx),Frontal Plex 9,Elbow Smash 8,Hip Toss 6,Kick To Ribcage 9,Knee To Midsection 5,Nasty Eye Rake 10,Half Boston Crab 9*,Cross Bodyblock 6,Cross Bodyblock 7,N/A,O And A Kneedrop (S),N/A,Attack By Ole 8 P/A,N/A,Arm Bar 6,N/A,N/A,Hip Toss 7,SuperSet '85,11.1%,9.2,61.1%,5.250,0.0%,2.0%,1.7%,6.8%,16.7%,27.8%,2,4,9,12,ArmA,Young Star
SuperSet '85,Ole Anderson (NEEDS UPDATE),OC,DC,OC,OC,DC,OC,DC,OC,OC/TT,DC,OC,B,C,B,A,A,A,B,A,Reverse,B,A,O And A Kneedrop,10,9 P/A,8,9 P/A,12,12,2,4,2,5,4,2,Ropes,O And A Kneedrop (S),Righthand Smash 10,Throw Out Of Ring (DQ),Standing Armlock 8,Knee to Lower Back 9,Yank Hair 6,Kick To Ribs 9,Arm Drag & Twist 6,Full Nelson 5 (xx),Kick Into Crowd (DQ),N/A,Kneedrop 10,N/A,Attack By Arn 8 P/A,Shoulder Smash 6,N/A,Shoulder Smash 6,N/A,N/A,Concrete Bodyslam (DQ),Cross Bodyblock 7,SuperSet '85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OleA,Midcard
SuperSet '85,Jim 'The Anvil' Neidhart,OC,OC,DC,OC/TT,OC,OC,DC,DC,OC,OC,OC,B,B,Reverse,A,A,A,A,C,A,B,B,Power Slam,12,12 P/A,12,12,10,14 P/A,"[""2""","""5""]","[""9""","""12""]",5,2,Ropes,Throw Into Crowd (DQ),Hart Attack 6 P/A,Eye Gouge 5,Overhead Power Smash 9 (xx),Maniac Elbow Drop 8,Anvil Smash 10,Elbow To Plexus 6,Power Slam (S),Yank Foe's Hair 5,Rear Chinlock 5,Kick To Midsection 7,N/A,N/A,Maniac Elbow Drop 9,N/A,Power Slam (S),Power Slam (S),Anvil Smash 10,N/A,N/A,Interference From Bret 7,SuperSet '85,11.1%,10.7,66.7%,5.754,3.7%,7.6%,0.0%,9.3%,27.8%,27.8%,2,5,9,12,JimNeid,Midcard
SuperSet '85,Brad Armstrong,DC,DC,OC/TT,DC,OC,OC,OC,DC,OC,DC,DC,A,Reverse,B,A,A,B,B,A,C,B,A,Reverse Rolling Cradle,9,10,9 P/A,10,8 P/A,11,"[""2""","""12""]","[""2""]",,1,1,Ropes,Drop Toe Hold 8,Kneelift 6,Hammerlock 5,Flying Headscissors 10,Reverse Headlock 7,Power Slam 6,Reverse Rolling Cradle (S),Dropkicks 9,Figure 4 Armlock 8*,Sleeper 9,N/A,N/A,Flying Body Press 8 P/A,Flying Body Press 7 P/A,Reverse Rolling Cradle (S),Dropkicks 9 (xx),Shoulder Block 5,N/A,N/A,N/A,Sleeper 9*,SuperSet '85,8.3%,5.2,61.1%,5.157,0.0%,2.7%,3.4%,0.3%,100.0%,2.8%,2,12,2,0,BradArm,Preliminary
SuperSet '85,Jesse Barr,DC,OC,DC,OC,DC,OC,OC,DC,OC,OC/TT,DC,A,B,Reverse,C,A,B,B,A,A,B,A,Figure 4 Leglock,12,11,13*,14,15,7*,"[""2""","""5""]","[""2""","""5""]",4,1,Ropes,Figure 4 Leglock (S),Knee To Groin 6,Clothesline 9,Suplex 7,Floridian Facelock 8,Chokehold 5,Flying Fistdrop 10,Yank Foe's Hair 6 (xx),Throw Thru Ropes (DQ),Kneedrop To Head 10 P/A,Kick To Gut 5,N/A,N/A,Clothesline 7 P/A,Bodyblock 6,Elbowsmash 8,N/A,N/A,Backdrop 8,N/A,Knee To Face 9,SuperSet '85,5.6%,9.0,61.1%,5.172,3.4%,1.9%,1.1%,5.1%,27.8%,27.8%,2,5,2,5,JesseBa,Young Star
SuperSet '85,Jerry Brisco,DC,OC,DC,DC,OC,OC/TT,DC,OC,OC,DC,OC,B,C,Reverse,A,A,A,B,A,A,B,B,Figure 4 Leglock,11*,9,10*,11,9,10,"[""2""","""5""]","[""2""","""6""]",4,3,Ropes,Turnbuckle Smash 9,Figure 4 Leglock (S),Fireman's Carry 5,Back Suplex 7,Flying Dropkick 9,Back Armbar 8,Full Nelson 5,Continuous Forearms 6,Piledriver 10 (xx),Sleeperholc 8*,N/A,Dropkicks 6,Dropkicks 6,Shoulder Smash 7,N/A,Crossbody Block 8,Shoulder Smash 7,N/A,N/A,Reverse Cradle 8 P/A,N/A,SuperSet '85,16.7%,8.9,58.3%,5.085,0.0%,0.1%,3.2%,3.2%,27.8%,41.7%,2,5,2,6,JerryBr,Cruiserweight
SuperSet '85,Captain Lou Albano,OC,DC,OC,OC,DC,OC/TT,DC,OC,OC,DC,OC,Reverse,B,A,A,A,B,B,B,A,A,C,Foreign Objects,8,9,10,10,16 P/A,8,"[""2""","""8""]","[""8""","""12""]",3,3,Ropes,Spit In Face 4,Foreign Objects (S),Pull Hair 8,Seaside Right 5 (xx),Belly Bump 6,Throw Out Of Ring (DQ),Smash Into Turnbuckle 6,Starboard Smash 9,Taunt And Tease 12,Big Body Splash 15,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),N/A,N/A,N/A,N/A,N/A,N/A,Belly Bump 5,Spit In Face 4,Belly Bump 5,SuperSet '85,16.7%,7.1,61.1%,4.661,8.6%,0.8%,0.0%,8.5%,72.2%,41.7%,2,8,8,12,CaptLou,Veteran
SuperSet '85,Brutus Beefcake,OC,DC,OC,DC,OC/TT,OC,OC,DC,DC,OC,OC,A,C,B,A,A,A,B,B,Reverse,A,B,Knee Smash,11,10 P/A,11,9 P/A,12,10,"[""2""","""5""]","[""8""","""12""]",4,3,Hanging Suplex 12,Throw Out Of Ring (DQ),Foot Stomp 6,Elbow To Jaw 8,Kick To Kidney 9,Side Headlock 7,Power Bodyslam 6 (xx),Smash To Head 8,Knee Smash (S),Studded Armband 11 P/A,Ropes,Hiplock 6,Hiplock 6,Knee Smash (S),N/A,Shoulder Block 5,N/A,Forearm To Face 8,N/A,N/A,N/A,Shoulder Block 7,SuperSet '85,13.9%,9.4,63.9%,5.521,3.5%,5.4%,0.0%,8.9%,27.8%,41.7%,2,5,8,12,BrutusBeef,Midcard
SuperSet '85,The Destroyer,DC,OC,DC,OC,DC,OC,DC,OC,OC,OC/TT,DC,Reverse,A,A,B,A,B,B,A,C,B,A,Iron Claw,12,8 P/A,10,10,11,9,"[""2""","""6""]","[""2""","""4""]",4,1,Ropes,Kick Out Of Ring (DQ),Nerve Clamp 6*,Face Slam 9,Arm Bar 7,Chin Grip 7,Forearm Smash 8,Nose Gouge 8,Iron Claw (S),Hip Roll 7 (xx),Side Headlock 6,N/A,Forearm Block 6,N/A,Shoudler Block 7,N/A,Body Check 5,N/A,Shoulder Flip 8,N/A,Iron Claw (S),Iron Claw (S),SuperSet '85,5.6%,8.6,58.3%,4.857,3.2%,0.8%,4.9%,3.2%,41.7%,16.7%,2,6,2,4,TheDest,Veteran
SuperSet '85,Manny Fernandez,OC,DC,DC,OC/TT,OC,OC,DC,OC,OC,DC,DC,B,C,B,Reverse,A,A,B,A,A,B,A,Raging Bulldozer,8,9 P/A,15 P/A,11 P/A,12,10,"[""2""","""4""]","[""9""","""12""]",5,2,Ropes,Forearm Smash 7,Raging Bulldozer (S),Face Pummel 5,Football Charge 6 (xx),Standing Armbar 8,Big Bull Slam 9,Lethal Karate Chop 10,Kick Into Crowd (DQ),Vertical Suplex 10 P/A,Small Package 9,N/A,N/A,Cross Body Block 10,N/A,Raging Bulldozer (S),Shoudler Smash 9,Shoulder Smash 6,Small Package 9 P/A,N/A,N/A,Small Package 9 P/A,SuperSet '85,11.1%,10.7,63.9%,5.619,5.3%,6.6%,0.0%,8.9%,16.7%,27.8%,2,4,9,12,MannyFern,Midcard
SuperSet '85,Ron Garvin,OC,DC,OC,OC,OC,DC,OC,OC,DC,OC/TT,OC,B,B,A,C,A,A,A,Reverse,A,B,B,Flying Sunset Flip,8 P/A,9,10 P/A,11,10,9 P/A,"[""2""","""3""]","[""10""","""12""]",5,1,Ropes,Hand Of Stone 9,Boston Crab 5*,Garvin Legsweep 7,Piledriver 7,Headlock Takedown 6,Stomach Bolo Punch 8,Flying Sunset Flip (S),Sleeperhold 6 (xx),Right Jab 5,Abdominal Stretch 10*,Hip Check 6,N/A,N/A,N/A,Flying Sunset Flip (S),Flying Sunset Flip (S),Flying Sunset Flip (S),N/A,Cross Body Block 7,N/A,Hand Of Stone 10,SuperSet '85,5.6%,10.7,69.4%,5.560,0.0%,4.3%,7.7%,5.8%,8.3%,16.7%,2,3,10,12,RonGar,Regional Champion
SuperSet '85,Hot Stuff Eddie Gilbert,DC,OC,OC,OC,DC,OC,DC,OC,OC/TT,DC,OC,A,Reverse,A,B,A,A,B,A,C,B,B,Flying Dropkicks,9,10 P/A,11,10,9,8,"[""2""","""4""]","[""9""","""12""]",4,2,Ropes,Body Slam 5,Eye Rake 7,Grind Face In Mat 9,Armdrag Series 6 (xx),Hip Rolls 6,Fist Drop 6,Flying Dropkicks (S),Toss Into Crowd (DQ),Military Suplex 10,Abdominal Stretch 8*,N/A,N/A,Reverse Cradle 7 P/A,Shoulder Smash 5,Cross Bodyblock 8,Shoulder Smash 5,N/A,Throw Out Of Ring (DQ),N/A,N/A,Shoulder Smash 5,SuperSet '85,8.3%,9.0,63.9%,4.987,5.5%,1.3%,1.8%,8.9%,16.7%,27.8%,2,4,9,12,EdGilb,Cruiserweight
SuperSet '85,Terry Gordy,OC,OC,OC,DC,DC,OC,OC/TT,OC,DC,OC,DC,B,B,A,B,A,A,A,A,Reverse,C,B,Oriental Spike,10,12 P/A,14 P/A,12 P/A,11,13,"[""2""","""3""]","[""2""","""6""]",5,3,Ropes,Kick To Solar Plexus 7,Oriental Spike (S),Back Breaker 7,Face Slap 5,Turnbuckle Charge 8 (xx),Bam Bam Slam 9,Chokehold 6,Knee Driver 10,Double Eye Gouge 7 P/A,Piledriver On Chair 8 P/A,Face Slap 5,N/A,Bam Bam Slam 9 P/A,Bam Bam Slam 9,Bam Bam Slam 9 P/A,N/A,Shoulder Block 6,Throw Out Of Ring (DQ),N/A,N/A,N/A,SuperSet '85,13.9%,10.7,63.9%,5.597,0.2%,8.4%,0.0%,10.6%,8.3%,41.7%,2,3,2,6,TerryGord,Regional Champion
SuperSet '85,Stan Hansen,DC,OC,OC,OC,OC,OC,DC,DC,DC,OC/TT,DC,A,Reverse,B,B,A,B,B,A,A,C,A,The Lariat,9,10 P/A,10,12,11,8,"[""2""","""5""]","[""2""","""4""]",4,1,Ropes,Choke With Rope 7,Kneelift To Face 10 P/A,Headlock 5 (xx),Right Hand Uppercut 8,Elbow Smash 7,Rake With Boot 6,Elbow Smash Off Rope 9,The Lariat (S),Knee To Back 5,Kick In Groin 12,Kick To Stomach 8,N/A,N/A,The Lariat (S),Bodyblock 6,The Lariat (S),Backdrop 7,N/A,N/A,Bodyblock 6 P/A,N/A,SuperSet '85,5.6%,8.9,61.1%,5.056,0.0%,6.1%,0.0%,6.8%,27.8%,16.7%,2,5,2,4,StanHan,Midcard
SuperSet '85,Gino Hernandez,DC,OC,OC,DC,OC,OC,OC/TT,DC,DC,OC,OC,A,A,A,A,B,A,B,B,C,Reverse,B,Backsnapper,13 P/A,11 P/A,11,14,10,14,"[""2""","""4""]","[""2""","""5""]",5,3,Ropes,Throw Out Of Ring (DQ),Spinning Toehold 8 P/A,Face Stomp 5,Rear Chinlock 7,Elbow Smash 8,Shoulder Breaker 6,Flying Kneedrop 9 (xx),Backsnapper (S),Standing Guillotine 11,Small Package 9,N/A,Kick To Ribs 8 P/A,N/A,Shoulder Breaker 7 P/A,Throw Into Crowd (DQ),Shoulder Breaker 7,N/A,N/A,Knee To Gut 10,N/A,Cross Body Block 9,SuperSet '85,13.9%,10.7,66.7%,5.588,4.0%,7.7%,0.0%,7.4%,16.7%,27.8%,2,4,2,5,GinoHern,Regional Champion
SuperSet '85,Hercules Hernandez,DC,DC,DC,OC/TT,OC,OC,OC,OC,DC,DC,DC,A,C,A,B,A,A,B,B,A,Reverse,B,Backbreaker,10,20*,12,18*,16,14,"[""2""","""4""]","[""2""","""5""]",5,2,Ropes,Lift Leg To Head 6,Power Body Slam 9,Turnbuckle Smash 8 (xx),Vertical Suplex 7,Throat Lift 6,Headlock 5,Herculian Bearhug 10,Double Face Stomp 10 P/A,Backbreaker (S),Throw Out Of Ring (DQ),Kick To Ribs 5,N/A,Herculian Bearhug 10*,Herculian Bearhug 10*,N/A,Cross Body Block 7,Cross Body Block 7,N/A,N/A,Elbow To Throat 8,N/A,SuperSet '85,11.1%,10.6,66.7%,5.626,1.9%,5.6%,1.6%,7.4%,16.7%,27.8%,2,4,2,5,HercHern,Midcard
SuperSet '85,Nikita Koloff,OC,DC,OC,OC,DC,OC/TT,DC,OC,OC,OC,OC,B,B,A,A,Reverse,A,C,A,A,B,B,Russian Sickle,14,13 P/A,12,10 P/A,11,12 P/A,"[""2""]",0,"[""6""","""12""]",5,4,Ropes,Snap Mare 4,Russian Sickle (S),Stomp On Face 5 P/A,Forearm Smash 6,Front Chokelock 8 (xx),Hiproll Takeover 8,Inverted Bearhug 10,Elbow To Spine 12,Soviet Backsmash 10 P/A,Choke By Comrade 8,N/A,N/A,N/A,Interference 10 P/A,Interference 10 P/A,Russian Sickle (S),Shoulder Smash 9,Siberian Smash 8,Cross Body Block 7,N/A,N/A,SuperSet '85,16.7%,11.6,66.7%,6.237,0.0%,14.5%,0.0%,11.1%,2.8%,72.2%,2, ,6,12,NikiKol,Regional Champion
SuperSet '85,Konga the Barbarian,OC,DC,OC/TT,DC,OC,OC,OC,DC,OC,DC,OC,A,Reverse,B,A,B,A,B,C,A,A,B,Barbarian Smash,11,10,12,15 P/A,10 P/A,8,"[""2""","""4""]","[""10""","""12""]",5,2,Ropes,Punch To Jaw 4,King Konga Suplex 11,Sleeperhold 5,Wild Head Butts 10 (xx),Judo Chops 8,Smash With Chair 10,Kick To Midsection 5,Barbarian Smash (S),Claw Hold 5*,Bearhug 4,Knee To Midsection 7,N/A,Claw Hold 8*,Claw Hold 8*,N/A,N/A,Konga Krunch 10,N/A,Shoulder Butt 7,N/A,Shoulder Butt 7,SuperSet '85,8.3%,10.7,66.7%,5.724,0.0%,1.9%,4.1%,9.3%,16.7%,16.7%,2,4,10,12,KongBarb,Midcard
SuperSet '85,Macho Man Randy Savage,OC,OC,OC,OC,DC,OC,OC/TT,DC,OC,DC,DC,B,A,B,A,B,A,C,A,B,Reverse,B,Flying Elbow Drop,10 P/A,9,11 P/A,9,8 P/A,11,"[""2""","""3""]","[""2""","""4""]",5,3,Throw Into Crowd (DQ),Kneedrop To Face 9 P/A,Macho Slam 8,Yanking Arm Bar 7,Turnbuckle Smash 6 (xx),Piledriver 9,Over Fist Smash 9,Monkey Flip 6,Flying Elbow Drop (S),Hammerlock 8,Ropes,N/A,N/A,Reverse Cradle 7,Flying Elbow Drop (S),Flying Elbow Drop (S),Flying Elbow Drop (S),Cross Body Block 10,N/A,Reverse Cradle 7,N/A,N/A,SuperSet '85,13.9%,10.9,66.7%,5.755,1.9%,6.9%,0.0%,9.3%,8.3%,16.7%,2,3,2,4,RandSav,Regional Champion
SuperSet '85,Magnum T.A.,DC,DC,DC,OC,OC,OC,OC,OC/TT,DC,DC,OC,B,B,A,C,A,A,A,Reverse,A,B,B,Ta Suplex,9,11,10 P/A,10 P/A,11,10 P/A,"[""2""","""3""]","[""2""","""4""]",5,2,Armdrag 5,Front Facelock 6,Boston Crab 5*,Spinning Toe Hold 9,Dropkick 7,Flying Forearm Smash 8,Spine Crusher 8,Ta Suplex (S),Magnum Slam 6 (xx),Atomic Kneedrop 10 P/A,Ropes,Sunset Flip 8 P/A,Sunset Flip 8 P/A,N/A,N/A,Ta Suplex (S),Sunset Flip 9,Forearm Smash 10,N/A,Cross Body Block 8,N/A,N/A,SuperSet '85,11.1%,11.2,69.4%,6.000,0.0%,8.0%,5.8%,5.8%,8.3%,16.7%,2,3,2,4,MagTA,Regional Champion
SuperSet '85,Mr. Pogo,OC/TT,DC,DC,OC,OC,DC,OC,OC,DC,DC,OC,C,A,B,A,A,B,B,A,B,A,Reverse,Martial Arts,10,11 P/A,12,13,9,11,"[""2""","""6""]","[""2""","""4""]",3,1,Ropes,Face Smack 5 (xx),Pogo Stick 9,High Kick To Face 8,Ear Gouge 6,Judo Smash 8,Headlock 5,Face Stomp 8,Elbow Drop 6,Martial Arts (S),Scorpion Leglock 13*,N/A,Shoulder Smash 6,Throw Out Of Ring (DQ),N/A,Judo Smash 7,N/A,High Kick To Face 7,N/A,Martial Arts (S),N/A,Backdrop 9 P/A,SuperSet '85,2.8%,7.2,55.6%,4.544,0.1%,0.6%,1.5%,3.1%,41.7%,16.7%,2,6,2,4,MrPog,Midcard
SuperSet '85,Moondog Rex,OC,DC,DC,DC,DC,OC,OC,OC/TT,OC,OC,OC,A,C,A,B,A,B,B,A,A,B,Reverse,Back Buster,10,10,13 P/A,11,9,7,"[""2""","""6""]","[""2""","""6""]",3,2,Ropes,Slug With Bone 9,Bark At Foe 5,Thumb Chokehold 8 (xx),Full Nelson 7,Elbow Smash 6,Forearm Jab 5,Leglift To Face 9,Back Buster (S),Eye Rake 8,Out Of Ring (DQ),Kick Out Of Ring (DQ),N/A,Face Stomp 10 P/A,N/A,Shoulder Block 6,N/A,Shoulder Block 6,N/A,Body Slam 7,N/A,Arm Stomp 6,SuperSet '85,11.1%,7.4,61.1%,4.746,1.7%,1.0%,0.0%,6.8%,41.7%,41.7%,2,6,2,6,MoonRex,Veteran
SuperSet '85,Buddy Roberts,OC,OC,DC,DC,OC,OC,OC/TT,DC,DC,OC,OC,C,A,A,A,B,B,B,B,A,A,Reverse,Figure Four Leglock,10,11,11 P/A,9,10,9*,"[""2""","""5""]","[""7""","""12""]",3,3,Double Knee Smash 11 P/A,Throw Into Turnbuckle 6,Figure Four Leglock (S),Scissor Lock 7,Boot To Teeth 8 (xx),Slug To Face 6,Elbow Smash 7,Throw Into Crowd (DQ),Neck Breaker 10,Body Slam 15,Ropes,Kick To Gut 10 P/A,N/A,N/A,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),N/A,Shoulder Smash 7,N/A,N/A,Kick To Ribs 8,Flying Back Flip 6,SuperSet '85,13.9%,8.0,61.1%,5.066,7.2%,2.6%,0.8%,8.5%,27.8%,58.3%,2,5,7,12,BudRob,Midcard
SuperSet '85,Ravishing Rick Rude,OC,OC,OC/TT,DC,DC,OC,OC,DC,OC,OC,OC,B,B,A,A,A,A,B,B,C,Reverse,A,Ravishing Piledriver,10 P/A,9,12,11,8 P/A,10,"[""2""","""4""]","[""10""","""12""]",4,2,Ropes,Throw Out Of Ring (DQ),Kick To Face 8,Chokehold 6,Rodeo Neckstretcher 9,Headlock 7,Body Slam 5,Flying Elbow Smash 8 (xx),Ravishing Piledriver (S),Vertical Suplex 12,Land O Lakes Piledriver 11,Small Package 7 P/A,Kick To Face 6,N/A,Shoulder Block 7,N/A,Cross Body Block 8,Cross Body Block 8,N/A,Throw Out Of Ring (DQ),N/A,N/A,SuperSet '85,8.3%,9.4,63.9%,5.410,3.7%,1.8%,0.0%,7.1%,16.7%,16.7%,2,4,10,12,RiRud,Midcard
SuperSet '85,Moondog Spot,OC,OC,OC,OC/TT,OC,OC,DC,DC,DC,DC,OC,C,Reverse,B,A,A,B,B,A,B,A,A,Back Buster,9,12,13,6,11 P/A,9,"[""2""","""6""]","[""8""","""12""]",3,2,Slug With Bone 10,Knee Lift 8 (xx),Back Buster (S),Overhead Smash 6,Bodyslam 7,Forearm Slug 5,Yank Foe's Hair 8,Throw Into Crowd (DQ),Side Choke Hold 9,Howl At Moon 5,Ropes,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Shoulder Block 7,N/A,N/A,N/A,N/A,Shoulder Block 6,Boot To Face 7 P/A,N/A,Bodyslam 5,SuperSet '85,11.1%,7.3,61.1%,4.627,6.9%,1.0%,0.0%,3.4%,41.7%,41.7%,2,6,8,12,MoonSpo,Veteran
SuperSet '85,Terry Taylor,OC,DC,OC,DC,OC,OC,OC,DC,OC/TT,DC,OC,A,C,B,A,A,A,A,B,Reverse,B,B,Sunset Flip,12,11 P/A,8 P/A,7,9,10,"[""2""","""4""]","[""10""","""12""]",5,2,Ropes,Body Slam 6,Back Suplex 10,Double Armdrag 8 (xx),Swinging Legsweep 6,Hammerlock 7,Flying Elbow Smash 9,Sunset Flip (S),Fist Drop 5,Dropkicks 7,Abdominal Stretch 5*,N/A,Sunset Flip (S),Cross Bodyblock 7,N/A,Knee To Midsection 6,Shoulder Smash 8,N/A,Leg Sweep 8,N/A,Sunset Flip (S),N/A,SuperSet '85,8.3%,10.5,66.7%,5.558,0.0%,2.5%,1.9%,7.4%,16.7%,16.7%,2,4,10,12,TerryTay,Young Star
SuperSet '85,Buzz Tyler,OC,DC,DC,DC,OC,OC,OC,OC/TT,DC,DC,OC,A,Reverse,A,B,A,B,B,A,B,C,A,Buzz Breaker,10,12 P/A,13,13,11,10,"[""2""","""4""]","[""2""","""5""]",4,2,Nose Gouge 7,Pull Hair And Slug 10,Fist Drop 6,Power Forearm 7,Body Block 6,Elbow Smash 8,Spinecrusher 9,Chinlock 5 (xx),Buzz Breaker (S),Bearhug 9*,Ropes,N/A,Cross Body Block 6,N/A,Shoulder Smash 7,Buzz Breaker (S),Shoulder Smash 6,N/A,Backdrop 8,N/A,N/A,Shoudler Smash 5,SuperSet '85,11.1%,9.0,61.1%,5.127,0.0%,0.9%,3.4%,6.8%,16.7%,27.8%,2,4,2,5,BuzTay,Midcard
